comp, swap, thresh, size, cpu_time, -->, time
8840000, 0, -1, 216, 0.228407, -->, 0.231s
2150000, 0, 240, 216, 0.012640, -->, 0.015s
8840000, 0, -1, 216, 0.223590, -->, 0.228s
2150000, 0, 240, 216, 0.013261, -->, 0.015s
8840000, 0, -1, 216, 0.228485, -->, 0.232s
2150000, 0, 240, 216, 0.010720, -->, 0.015s
8840000, 0, -1, 216, 0.222461, -->, 0.228s
 
2140000, 0, 240, 215, 0.010675, -->, 0.015s
8810000, 0, -1, 215, 0.229562, -->, 0.233s
2140000, 0, 240, 215, 0.010612, -->, 0.015s
8810000, 0, -1, 215, 0.226051, -->, 0.229s
2140000, 0, 240, 215, 0.012415, -->, 0.015s
8810000, 0, -1, 215, 0.227636, -->, 0.232s
2140000, 0, 240, 215, 0.010299, -->, 0.015s
8810000, 0, -1, 215, 0.225892, -->, 0.231s
2140000, 0, 240, 215, 0.014057, -->, 0.016s
8810000, 0, -1, 215, 0.227889, -->, 0.232s
2140000, 0, 240, 215, 0.010764, -->, 0.015s
8810000, 0, -1, 215, 0.226104, -->, 0.229s
2140000, 0, 240, 215, 0.013527, -->, 0.015s
8810000, 0, -1, 215, 0.232784, -->, 0.237s
2140000, 0, 240, 215, 0.011214, -->, 0.015s
8810000, 0, -1, 215, 0.226493, -->, 0.229s
2140000, 0, 240, 215, 0.013866, -->, 0.016s
8810000, 0, -1, 215, 0.232143, -->, 0.235s
2140000, 0, 240, 215, 0.012000, -->, 0.016s
8810000, 0, -1, 215, 0.235073, -->, 0.240s
 
2130000, 0, 240, 214, 0.012120, -->, 0.015s
8770000, 0, -1, 214, 0.222923, -->, 0.228s
2130000, 0, 240, 214, 0.013213, -->, 0.016s
8770000, 0, -1, 214, 0.224150, -->, 0.230s
2130000, 0, 240, 214, 0.013535, -->, 0.015s
8770000, 0, -1, 214, 0.228856, -->, 0.234s
2130000, 0, 240, 214, 0.013368, -->, 0.015s
8770000, 0, -1, 214, 0.228918, -->, 0.232s
2130000, 0, 240, 214, 0.010512, -->, 0.015s
8770000, 0, -1, 214, 0.234118, -->, 0.237s
2130000, 0, 240, 214, 0.011960, -->, 0.016s
8770000, 0, -1, 214, 0.242809, -->, 0.247s
2130000, 0, 240, 214, 0.014099, -->, 0.017s
8770000, 0, -1, 214, 0.231629, -->, 0.236s
2130000, 0, 240, 214, 0.010190, -->, 0.015s
8770000, 0, -1, 214, 0.225524, -->, 0.230s
2130000, 0, 240, 214, 0.012678, -->, 0.015s
8770000, 0, -1, 214, 0.227936, -->, 0.231s
2130000, 0, 240, 214, 0.009921, -->, 0.015s
8770000, 0, -1, 214, 0.225400, -->, 0.231s
 
2120000, 0, 240, 213, 0.011480, -->, 0.016s
8730000, 0, -1, 213, 0.225512, -->, 0.230s
2120000, 0, 240, 213, 0.012851, -->, 0.016s
8730000, 0, -1, 213, 0.222743, -->, 0.226s
2120000, 0, 240, 213, 0.010863, -->, 0.015s
8730000, 0, -1, 213, 0.226648, -->, 0.229s
2120000, 0, 240, 213, 0.011733, -->, 0.016s
8730000, 0, -1, 213, 0.226299, -->, 0.229s
2120000, 0, 240, 213, 0.012652, -->, 0.015s
8730000, 0, -1, 213, 0.223995, -->, 0.226s
2120000, 0, 240, 213, 0.010611, -->, 0.015s
8730000, 0, -1, 213, 0.230010, -->, 0.234s
2120000, 0, 240, 213, 0.010235, -->, 0.015s
8730000, 0, -1, 213, 0.229723, -->, 0.231s
2120000, 0, 240, 213, 0.012149, -->, 0.016s
8730000, 0, -1, 213, 0.226750, -->, 0.228s
2120000, 0, 240, 213, 0.012214, -->, 0.015s
8730000, 0, -1, 213, 0.223650, -->, 0.225s
2120000, 0, 240, 213, 0.013204, -->, 0.016s
8730000, 0, -1, 213, 0.227954, -->, 0.231s
 
2110000, 0, 240, 212, 0.012872, -->, 0.015s
8680000, 0, -1, 212, 0.227420, -->, 0.230s
2110000, 0, 240, 212, 0.010709, -->, 0.015s
8680000, 0, -1, 212, 0.226319, -->, 0.232s
2110000, 0, 240, 212, 0.010855, -->, 0.015s
8680000, 0, -1, 212, 0.226452, -->, 0.231s
2110000, 0, 240, 212, 0.010284, -->, 0.015s
8680000, 0, -1, 212, 0.229923, -->, 0.235s
2110000, 0, 240, 212, 0.010555, -->, 0.015s
8680000, 0, -1, 212, 0.226198, -->, 0.229s
2110000, 0, 240, 212, 0.011607, -->, 0.015s
8680000, 0, -1, 212, 0.234994, -->, 0.237s
2110000, 0, 240, 212, 0.012936, -->, 0.015s
8680000, 0, -1, 212, 0.227499, -->, 0.232s
2110000, 0, 240, 212, 0.011852, -->, 0.015s
8680000, 0, -1, 212, 0.230410, -->, 0.233s
2110000, 0, 240, 212, 0.012575, -->, 0.017s
8680000, 0, -1, 212, 0.226127, -->, 0.230s
2110000, 0, 240, 212, 0.011141, -->, 0.015s
8680000, 0, -1, 212, 0.226672, -->, 0.229s
 
2100000, 0, 240, 211, 0.012756, -->, 0.016s
8640000, 0, -1, 211, 0.230147, -->, 0.233s
2100000, 0, 240, 211, 0.013417, -->, 0.015s
8640000, 0, -1, 211, 0.236227, -->, 0.239s
2100000, 0, 240, 211, 0.011665, -->, 0.019s
8640000, 0, -1, 211, 0.228308, -->, 0.232s
2100000, 0, 240, 211, 0.010659, -->, 0.015s
8640000, 0, -1, 211, 0.241486, -->, 0.246s
2100000, 0, 240, 211, 0.014217, -->, 0.017s
8640000, 0, -1, 211, 0.228280, -->, 0.231s
2100000, 0, 240, 211, 0.013297, -->, 0.015s
8640000, 0, -1, 211, 0.228861, -->, 0.234s
2100000, 0, 240, 211, 0.012560, -->, 0.015s
8640000, 0, -1, 211, 0.224124, -->, 0.228s
2100000, 0, 240, 211, 0.011760, -->, 0.016s
8640000, 0, -1, 211, 0.222692, -->, 0.226s
2100000, 0, 240, 211, 0.011043, -->, 0.015s
8640000, 0, -1, 211, 0.222820, -->, 0.227s
2100000, 0, 240, 211, 0.010753, -->, 0.015s
8640000, 0, -1, 211, 0.222258, -->, 0.228s
 
2090000, 0, 240, 210, 0.011384, -->, 0.015s
8590000, 0, -1, 210, 0.227498, -->, 0.237s
2090000, 0, 240, 210, 0.009506, -->, 0.015s
8590000, 0, -1, 210, 0.221658, -->, 0.224s
2090000, 0, 240, 210, 0.011053, -->, 0.015s
8590000, 0, -1, 210, 0.226906, -->, 0.231s
2090000, 0, 240, 210, 0.010095, -->, 0.015s
8590000, 0, -1, 210, 0.218176, -->, 0.224s
2090000, 0, 240, 210, 0.011584, -->, 0.016s
8590000, 0, -1, 210, 0.233982, -->, 0.236s
2090000, 0, 240, 210, 0.010260, -->, 0.015s
8590000, 0, -1, 210, 0.221971, -->, 0.224s
2090000, 0, 240, 210, 0.010849, -->, 0.015s
8590000, 0, -1, 210, 0.222008, -->, 0.227s
2090000, 0, 240, 210, 0.010972, -->, 0.015s
8590000, 0, -1, 210, 0.226589, -->, 0.231s
2090000, 0, 240, 210, 0.013585, -->, 0.015s
8590000, 0, -1, 210, 0.224512, -->, 0.229s
2090000, 0, 240, 210, 0.013210, -->, 0.015s
8590000, 0, -1, 210, 0.228209, -->, 0.232s
 
2080000, 0, 240, 209, 0.011715, -->, 0.016s
8540000, 0, -1, 209, 0.221689, -->, 0.227s
2080000, 0, 240, 209, 0.013034, -->, 0.015s
8540000, 0, -1, 209, 0.228561, -->, 0.230s
2080000, 0, 240, 209, 0.009803, -->, 0.015s
8540000, 0, -1, 209, 0.221404, -->, 0.225s
2080000, 0, 240, 209, 0.010981, -->, 0.015s
8540000, 0, -1, 209, 0.222722, -->, 0.225s
2080000, 0, 240, 209, 0.012968, -->, 0.015s
8540000, 0, -1, 209, 0.232984, -->, 0.236s
2080000, 0, 240, 209, 0.012770, -->, 0.017s
8540000, 0, -1, 209, 0.233855, -->, 0.237s
2080000, 0, 240, 209, 0.012352, -->, 0.015s
8540000, 0, -1, 209, 0.227535, -->, 0.229s
2080000, 0, 240, 209, 0.012674, -->, 0.015s
8540000, 0, -1, 209, 0.231598, -->, 0.235s
2080000, 0, 240, 209, 0.014294, -->, 0.016s
8540000, 0, -1, 209, 0.228384, -->, 0.233s
2080000, 0, 240, 209, 0.011142, -->, 0.015s
8540000, 0, -1, 209, 0.225957, -->, 0.229s
 
2070000, 0, 240, 208, 0.012555, -->, 0.016s
8480000, 0, -1, 208, 0.222097, -->, 0.226s
2070000, 0, 240, 208, 0.010096, -->, 0.015s
8480000, 0, -1, 208, 0.218228, -->, 0.223s
2070000, 0, 240, 208, 0.013597, -->, 0.016s
8480000, 0, -1, 208, 0.228318, -->, 0.232s
2070000, 0, 240, 208, 0.010108, -->, 0.015s
8480000, 0, -1, 208, 0.225288, -->, 0.229s
2070000, 0, 240, 208, 0.011867, -->, 0.015s
8480000, 0, -1, 208, 0.226927, -->, 0.230s
2070000, 0, 240, 208, 0.010597, -->, 0.015s
8480000, 0, -1, 208, 0.226165, -->, 0.229s
2070000, 0, 240, 208, 0.011495, -->, 0.015s
8480000, 0, -1, 208, 0.230447, -->, 0.235s
2070000, 0, 240, 208, 0.011622, -->, 0.015s
8480000, 0, -1, 208, 0.222511, -->, 0.224s
2070000, 0, 240, 208, 0.014869, -->, 0.016s
8480000, 0, -1, 208, 0.224714, -->, 0.228s
2070000, 0, 240, 208, 0.013345, -->, 0.015s
8480000, 0, -1, 208, 0.228375, -->, 0.234s
 
2060000, 0, 240, 207, 0.010862, -->, 0.016s
8450000, 0, -1, 207, 0.224513, -->, 0.228s
2060000, 0, 240, 207, 0.013504, -->, 0.015s
8450000, 0, -1, 207, 0.228689, -->, 0.231s
2060000, 0, 240, 207, 0.010005, -->, 0.015s
8450000, 0, -1, 207, 0.221760, -->, 0.223s
2060000, 0, 240, 207, 0.009839, -->, 0.015s
8450000, 0, -1, 207, 0.221070, -->, 0.226s
2060000, 0, 240, 207, 0.009705, -->, 0.015s
8450000, 0, -1, 207, 0.225747, -->, 0.231s
2060000, 0, 240, 207, 0.011953, -->, 0.015s
8450000, 0, -1, 207, 0.219228, -->, 0.223s
2060000, 0, 240, 207, 0.010946, -->, 0.015s
8450000, 0, -1, 207, 0.226711, -->, 0.230s
2060000, 0, 240, 207, 0.011646, -->, 0.015s
8450000, 0, -1, 207, 0.230640, -->, 0.233s
2060000, 0, 240, 207, 0.011803, -->, 0.015s
8450000, 0, -1, 207, 0.222995, -->, 0.228s
2060000, 0, 240, 207, 0.011123, -->, 0.015s
8450000, 0, -1, 207, 0.218572, -->, 0.221s
 
2050000, 0, 240, 206, 0.014312, -->, 0.016s
8410000, 0, -1, 206, 0.228213, -->, 0.230s
2050000, 0, 240, 206, 0.013128, -->, 0.015s
8410000, 0, -1, 206, 0.220892, -->, 0.225s
2050000, 0, 240, 206, 0.012528, -->, 0.016s
8410000, 0, -1, 206, 0.227018, -->, 0.232s
2050000, 0, 240, 206, 0.009176, -->, 0.014s
8410000, 0, -1, 206, 0.216836, -->, 0.221s
2050000, 0, 240, 206, 0.011120, -->, 0.015s
8410000, 0, -1, 206, 0.226810, -->, 0.231s
2050000, 0, 240, 206, 0.012402, -->, 0.015s
8410000, 0, -1, 206, 0.228327, -->, 0.232s
2050000, 0, 240, 206, 0.012650, -->, 0.015s
8410000, 0, -1, 206, 0.216312, -->, 0.220s
2050000, 0, 240, 206, 0.011194, -->, 0.015s
8410000, 0, -1, 206, 0.218944, -->, 0.223s
2050000, 0, 240, 206, 0.011664, -->, 0.016s
8410000, 0, -1, 206, 0.218147, -->, 0.223s
2050000, 0, 240, 206, 0.013136, -->, 0.015s
8410000, 0, -1, 206, 0.223894, -->, 0.226s
 
2040000, 0, 240, 205, 0.011303, -->, 0.016s
8370000, 0, -1, 205, 0.221309, -->, 0.224s
2040000, 0, 240, 205, 0.013660, -->, 0.015s
8370000, 0, -1, 205, 0.223793, -->, 0.226s
2040000, 0, 240, 205, 0.010460, -->, 0.015s
8370000, 0, -1, 205, 0.218049, -->, 0.221s
2040000, 0, 240, 205, 0.011999, -->, 0.016s
8370000, 0, -1, 205, 0.219150, -->, 0.222s
2040000, 0, 240, 205, 0.012801, -->, 0.015s
8370000, 0, -1, 205, 0.220169, -->, 0.223s
2040000, 0, 240, 205, 0.012503, -->, 0.016s
8370000, 0, -1, 205, 0.227280, -->, 0.232s
2040000, 0, 240, 205, 0.013294, -->, 0.016s
8370000, 0, -1, 205, 0.222997, -->, 0.228s
2040000, 0, 240, 205, 0.012750, -->, 0.015s
8370000, 0, -1, 205, 0.224075, -->, 0.229s
2040000, 0, 240, 205, 0.009565, -->, 0.015s
8370000, 0, -1, 205, 0.221320, -->, 0.226s
2040000, 0, 240, 205, 0.010371, -->, 0.015s
8370000, 0, -1, 205, 0.221809, -->, 0.224s
 
2030000, 0, 240, 204, 0.013139, -->, 0.015s
8320000, 0, -1, 204, 0.219145, -->, 0.224s
2030000, 0, 240, 204, 0.010742, -->, 0.015s
8320000, 0, -1, 204, 0.217819, -->, 0.220s
2030000, 0, 240, 204, 0.012000, -->, 0.015s
8320000, 0, -1, 204, 0.220285, -->, 0.224s
2030000, 0, 240, 204, 0.009615, -->, 0.014s
8320000, 0, -1, 204, 0.221657, -->, 0.225s
2030000, 0, 240, 204, 0.009770, -->, 0.014s
8320000, 0, -1, 204, 0.213752, -->, 0.219s
2030000, 0, 240, 204, 0.009623, -->, 0.014s
8320000, 0, -1, 204, 0.221848, -->, 0.224s
2030000, 0, 240, 204, 0.010397, -->, 0.015s
8320000, 0, -1, 204, 0.217874, -->, 0.221s
2030000, 0, 240, 204, 0.010774, -->, 0.015s
8320000, 0, -1, 204, 0.218420, -->, 0.221s
2030000, 0, 240, 204, 0.012842, -->, 0.015s
8320000, 0, -1, 204, 0.215968, -->, 0.221s
2030000, 0, 240, 204, 0.012074, -->, 0.015s
8320000, 0, -1, 204, 0.215972, -->, 0.220s
 
2020000, 0, 240, 203, 0.009893, -->, 0.014s
8280000, 0, -1, 203, 0.233419, -->, 0.235s
2020000, 0, 240, 203, 0.009577, -->, 0.014s
8280000, 0, -1, 203, 0.217695, -->, 0.220s
2020000, 0, 240, 203, 0.011109, -->, 0.016s
8280000, 0, -1, 203, 0.214415, -->, 0.219s
2020000, 0, 240, 203, 0.013463, -->, 0.016s
8280000, 0, -1, 203, 0.223429, -->, 0.229s
2020000, 0, 240, 203, 0.012900, -->, 0.015s
8280000, 0, -1, 203, 0.215999, -->, 0.221s
2020000, 0, 240, 203, 0.012308, -->, 0.015s
8280000, 0, -1, 203, 0.219901, -->, 0.222s
2020000, 0, 240, 203, 0.011229, -->, 0.015s
8280000, 0, -1, 203, 0.218546, -->, 0.221s
2020000, 0, 240, 203, 0.012170, -->, 0.015s
8280000, 0, -1, 203, 0.215798, -->, 0.220s
2020000, 0, 240, 203, 0.010682, -->, 0.015s
8280000, 0, -1, 203, 0.218525, -->, 0.223s
2020000, 0, 240, 203, 0.010381, -->, 0.014s
8280000, 0, -1, 203, 0.218204, -->, 0.223s
 
2010000, 0, 240, 202, 0.010026, -->, 0.015s
8230000, 0, -1, 202, 0.217518, -->, 0.222s
2010000, 0, 240, 202, 0.013025, -->, 0.015s
8230000, 0, -1, 202, 0.216150, -->, 0.218s
2010000, 0, 240, 202, 0.009104, -->, 0.014s
8230000, 0, -1, 202, 0.217403, -->, 0.220s
2010000, 0, 240, 202, 0.012113, -->, 0.015s
8230000, 0, -1, 202, 0.219484, -->, 0.225s
2010000, 0, 240, 202, 0.010283, -->, 0.015s
8230000, 0, -1, 202, 0.221750, -->, 0.226s
2010000, 0, 240, 202, 0.013103, -->, 0.015s
8230000, 0, -1, 202, 0.216740, -->, 0.218s
2010000, 0, 240, 202, 0.010241, -->, 0.015s
8230000, 0, -1, 202, 0.217953, -->, 0.221s
2010000, 0, 240, 202, 0.012822, -->, 0.015s
8230000, 0, -1, 202, 0.212493, -->, 0.218s
2010000, 0, 240, 202, 0.009699, -->, 0.014s
8230000, 0, -1, 202, 0.233427, -->, 0.237s
2010000, 0, 240, 202, 0.011900, -->, 0.016s
8230000, 0, -1, 202, 0.229867, -->, 0.234s
 
2000000, 0, 240, 201, 0.013516, -->, 0.016s
8180000, 0, -1, 201, 0.223223, -->, 0.229s
2000000, 0, 240, 201, 0.011978, -->, 0.015s
8180000, 0, -1, 201, 0.214810, -->, 0.220s
2000000, 0, 240, 201, 0.010390, -->, 0.015s
8180000, 0, -1, 201, 0.218055, -->, 0.221s
2000000, 0, 240, 201, 0.011565, -->, 0.015s
8180000, 0, -1, 201, 0.219150, -->, 0.222s
2000000, 0, 240, 201, 0.011042, -->, 0.015s
8180000, 0, -1, 201, 0.214706, -->, 0.220s
2000000, 0, 240, 201, 0.010307, -->, 0.015s
8180000, 0, -1, 201, 0.221886, -->, 0.227s
2000000, 0, 240, 201, 0.010330, -->, 0.015s
8180000, 0, -1, 201, 0.214080, -->, 0.217s
2000000, 0, 240, 201, 0.010761, -->, 0.014s
8180000, 0, -1, 201, 0.222915, -->, 0.226s
2000000, 0, 240, 201, 0.013685, -->, 0.016s
8180000, 0, -1, 201, 0.216430, -->, 0.218s
2000000, 0, 240, 201, 0.009010, -->, 0.014s
8180000, 0, -1, 201, 0.213456, -->, 0.216s
 
1990000, 0, 240, 200, 0.010626, -->, 0.016s
8120000, 0, -1, 200, 0.216153, -->, 0.218s
1990000, 0, 240, 200, 0.010408, -->, 0.016s
8120000, 0, -1, 200, 0.209571, -->, 0.213s
1990000, 0, 240, 200, 0.012970, -->, 0.014s
8120000, 0, -1, 200, 0.229033, -->, 0.231s
1990000, 0, 240, 200, 0.011131, -->, 0.015s
8120000, 0, -1, 200, 0.218733, -->, 0.223s
1990000, 0, 240, 200, 0.017221, -->, 0.019s
8120000, 0, -1, 200, 0.219963, -->, 0.222s
1990000, 0, 240, 200, 0.012999, -->, 0.015s
8120000, 0, -1, 200, 0.216208, -->, 0.219s
1990000, 0, 240, 200, 0.011532, -->, 0.016s
8120000, 0, -1, 200, 0.216568, -->, 0.222s
1990000, 0, 240, 200, 0.009827, -->, 0.015s
8120000, 0, -1, 200, 0.221451, -->, 0.226s
1990000, 0, 240, 200, 0.014969, -->, 0.017s
8120000, 0, -1, 200, 0.216269, -->, 0.218s
1990000, 0, 240, 200, 0.012337, -->, 0.015s
8120000, 0, -1, 200, 0.215819, -->, 0.218s
 
1980000, 0, 240, 199, 0.012278, -->, 0.016s
8080000, 0, -1, 199, 0.226270, -->, 0.230s
1980000, 0, 240, 199, 0.011366, -->, 0.015s
8080000, 0, -1, 199, 0.214757, -->, 0.217s
1980000, 0, 240, 199, 0.011103, -->, 0.014s
8080000, 0, -1, 199, 0.215432, -->, 0.219s
1980000, 0, 240, 199, 0.011058, -->, 0.014s
8080000, 0, -1, 199, 0.207398, -->, 0.211s
1980000, 0, 240, 199, 0.009539, -->, 0.014s
8080000, 0, -1, 199, 0.209857, -->, 0.215s
1980000, 0, 240, 199, 0.012541, -->, 0.015s
8080000, 0, -1, 199, 0.216159, -->, 0.220s
1980000, 0, 240, 199, 0.010380, -->, 0.015s
8080000, 0, -1, 199, 0.214069, -->, 0.219s
1980000, 0, 240, 199, 0.009587, -->, 0.014s
8080000, 0, -1, 199, 0.213358, -->, 0.217s
1980000, 0, 240, 199, 0.012990, -->, 0.015s
8080000, 0, -1, 199, 0.215975, -->, 0.218s
1980000, 0, 240, 199, 0.011265, -->, 0.016s
8080000, 0, -1, 199, 0.214229, -->, 0.216s
 
1970000, 0, 240, 198, 0.010744, -->, 0.015s
8030000, 0, -1, 198, 0.213587, -->, 0.217s
1970000, 0, 240, 198, 0.011797, -->, 0.014s
8030000, 0, -1, 198, 0.212429, -->, 0.216s
1970000, 0, 240, 198, 0.009392, -->, 0.014s
8030000, 0, -1, 198, 0.209776, -->, 0.215s
1970000, 0, 240, 198, 0.012069, -->, 0.014s
8030000, 0, -1, 198, 0.208521, -->, 0.211s
1970000, 0, 240, 198, 0.010408, -->, 0.014s
8030000, 0, -1, 198, 0.214253, -->, 0.217s
1970000, 0, 240, 198, 0.010937, -->, 0.014s
8030000, 0, -1, 198, 0.215003, -->, 0.218s
1970000, 0, 240, 198, 0.011046, -->, 0.015s
8030000, 0, -1, 198, 0.210662, -->, 0.215s
1970000, 0, 240, 198, 0.009676, -->, 0.015s
8030000, 0, -1, 198, 0.213515, -->, 0.217s
1970000, 0, 240, 198, 0.010979, -->, 0.014s
8030000, 0, -1, 198, 0.211050, -->, 0.213s
1970000, 0, 240, 198, 0.011519, -->, 0.014s
8030000, 0, -1, 198, 0.217634, -->, 0.222s
 
1960000, 0, 240, 197, 0.010318, -->, 0.015s
7980000, 0, -1, 197, 0.221443, -->, 0.227s
1960000, 0, 240, 197, 0.009800, -->, 0.014s
7980000, 0, -1, 197, 0.213807, -->, 0.217s
1960000, 0, 240, 197, 0.011670, -->, 0.014s
7980000, 0, -1, 197, 0.215913, -->, 0.220s
1960000, 0, 240, 197, 0.012608, -->, 0.014s
7980000, 0, -1, 197, 0.213114, -->, 0.217s
1960000, 0, 240, 197, 0.010481, -->, 0.014s
7980000, 0, -1, 197, 0.211194, -->, 0.215s
1960000, 0, 240, 197, 0.010937, -->, 0.014s
7980000, 0, -1, 197, 0.214716, -->, 0.217s
1960000, 0, 240, 197, 0.009487, -->, 0.014s
7980000, 0, -1, 197, 0.206039, -->, 0.211s
1960000, 0, 240, 197, 0.013030, -->, 0.015s
7980000, 0, -1, 197, 0.212548, -->, 0.216s
1960000, 0, 240, 197, 0.012400, -->, 0.015s
7980000, 0, -1, 197, 0.211770, -->, 0.216s
1960000, 0, 240, 197, 0.011529, -->, 0.014s
7980000, 0, -1, 197, 0.210941, -->, 0.215s
 
1950000, 0, 240, 196, 0.009135, -->, 0.014s
7920000, 0, -1, 196, 0.208664, -->, 0.213s
1950000, 0, 240, 196, 0.009809, -->, 0.015s
7920000, 0, -1, 196, 0.216821, -->, 0.219s
1950000, 0, 240, 196, 0.011285, -->, 0.015s
7920000, 0, -1, 196, 0.206633, -->, 0.210s
1950000, 0, 240, 196, 0.012092, -->, 0.014s
7920000, 0, -1, 196, 0.212392, -->, 0.214s
1950000, 0, 240, 196, 0.010612, -->, 0.014s
7920000, 0, -1, 196, 0.215146, -->, 0.217s
1950000, 0, 240, 196, 0.010515, -->, 0.014s
7920000, 0, -1, 196, 0.210560, -->, 0.216s
1950000, 0, 240, 196, 0.010469, -->, 0.015s
7920000, 0, -1, 196, 0.217342, -->, 0.219s
1950000, 0, 240, 196, 0.009773, -->, 0.014s
7920000, 0, -1, 196, 0.205577, -->, 0.210s
1950000, 0, 240, 196, 0.009984, -->, 0.014s
7920000, 0, -1, 196, 0.214057, -->, 0.219s
1950000, 0, 240, 196, 0.009743, -->, 0.014s
7920000, 0, -1, 196, 0.213701, -->, 0.217s
 
1940000, 0, 240, 195, 0.011928, -->, 0.015s
7870000, 0, -1, 195, 0.223266, -->, 0.228s
1940000, 0, 240, 195, 0.010576, -->, 0.014s
7870000, 0, -1, 195, 0.230293, -->, 0.232s
1940000, 0, 240, 195, 0.010664, -->, 0.014s
7870000, 0, -1, 195, 0.210655, -->, 0.213s
1940000, 0, 240, 195, 0.012220, -->, 0.014s
7870000, 0, -1, 195, 0.207998, -->, 0.211s
1940000, 0, 240, 195, 0.012711, -->, 0.014s
7870000, 0, -1, 195, 0.208646, -->, 0.213s
1940000, 0, 240, 195, 0.009949, -->, 0.014s
7870000, 0, -1, 195, 0.218101, -->, 0.223s
1940000, 0, 240, 195, 0.009418, -->, 0.014s
7870000, 0, -1, 195, 0.205362, -->, 0.209s
1940000, 0, 240, 195, 0.009721, -->, 0.014s
7870000, 0, -1, 195, 0.210159, -->, 0.212s
1940000, 0, 240, 195, 0.010640, -->, 0.014s
7870000, 0, -1, 195, 0.210462, -->, 0.214s
1940000, 0, 240, 195, 0.012190, -->, 0.014s
7870000, 0, -1, 195, 0.216251, -->, 0.218s
 
1930000, 0, 240, 194, 0.013723, -->, 0.016s
7810000, 0, -1, 194, 0.211714, -->, 0.214s
1930000, 0, 240, 194, 0.011421, -->, 0.014s
7810000, 0, -1, 194, 0.207486, -->, 0.212s
1930000, 0, 240, 194, 0.010780, -->, 0.015s
7810000, 0, -1, 194, 0.205608, -->, 0.209s
1930000, 0, 240, 194, 0.009360, -->, 0.014s
7810000, 0, -1, 194, 0.205582, -->, 0.211s
1930000, 0, 240, 194, 0.011815, -->, 0.014s
7810000, 0, -1, 194, 0.207596, -->, 0.213s
1930000, 0, 240, 194, 0.010186, -->, 0.014s
7810000, 0, -1, 194, 0.213507, -->, 0.217s
1930000, 0, 240, 194, 0.012334, -->, 0.015s
7810000, 0, -1, 194, 0.211636, -->, 0.213s
1930000, 0, 240, 194, 0.009496, -->, 0.014s
7810000, 0, -1, 194, 0.205532, -->, 0.210s
1930000, 0, 240, 194, 0.010593, -->, 0.014s
7810000, 0, -1, 194, 0.206454, -->, 0.209s
1930000, 0, 240, 194, 0.009063, -->, 0.014s
7810000, 0, -1, 194, 0.212882, -->, 0.217s
 
1920000, 0, 240, 193, 0.011063, -->, 0.014s
7750000, 0, -1, 193, 0.206083, -->, 0.208s
1920000, 0, 240, 193, 0.009736, -->, 0.015s
7750000, 0, -1, 193, 0.204427, -->, 0.208s
1920000, 0, 240, 193, 0.013315, -->, 0.015s
7750000, 0, -1, 193, 0.204918, -->, 0.208s
1920000, 0, 240, 193, 0.011932, -->, 0.014s
7750000, 0, -1, 193, 0.204767, -->, 0.208s
1920000, 0, 240, 193, 0.010266, -->, 0.014s
7750000, 0, -1, 193, 0.206362, -->, 0.212s
1920000, 0, 240, 193, 0.012466, -->, 0.014s
7750000, 0, -1, 193, 0.204197, -->, 0.209s
1920000, 0, 240, 193, 0.009765, -->, 0.014s
7750000, 0, -1, 193, 0.206083, -->, 0.209s
1920000, 0, 240, 193, 0.009747, -->, 0.015s
7750000, 0, -1, 193, 0.205478, -->, 0.208s
1920000, 0, 240, 193, 0.009130, -->, 0.014s
7750000, 0, -1, 193, 0.209313, -->, 0.214s
1920000, 0, 240, 193, 0.009273, -->, 0.014s
7750000, 0, -1, 193, 0.201951, -->, 0.205s
 
1910000, 0, 240, 192, 0.012968, -->, 0.015s
7680000, 0, -1, 192, 0.200109, -->, 0.204s
1910000, 0, 240, 192, 0.010860, -->, 0.014s
7680000, 0, -1, 192, 0.203001, -->, 0.208s
1910000, 0, 240, 192, 0.011280, -->, 0.014s
7680000, 0, -1, 192, 0.203672, -->, 0.206s
1910000, 0, 240, 192, 0.011321, -->, 0.015s
7680000, 0, -1, 192, 0.202133, -->, 0.206s
1910000, 0, 240, 192, 0.009719, -->, 0.014s
7680000, 0, -1, 192, 0.210335, -->, 0.213s
1910000, 0, 240, 192, 0.008862, -->, 0.014s
7680000, 0, -1, 192, 0.205435, -->, 0.207s
1910000, 0, 240, 192, 0.009590, -->, 0.014s
7680000, 0, -1, 192, 0.214371, -->, 0.218s
1910000, 0, 240, 192, 0.012723, -->, 0.015s
7680000, 0, -1, 192, 0.214879, -->, 0.218s
1910000, 0, 240, 192, 0.012626, -->, 0.014s
7680000, 0, -1, 192, 0.204420, -->, 0.207s
1910000, 0, 240, 192, 0.008946, -->, 0.014s
7680000, 0, -1, 192, 0.201302, -->, 0.205s
 
1900000, 0, 240, 191, 0.010278, -->, 0.015s
7660000, 0, -1, 191, 0.212669, -->, 0.216s
1900000, 0, 240, 191, 0.011636, -->, 0.014s
7660000, 0, -1, 191, 0.203814, -->, 0.207s
1900000, 0, 240, 191, 0.010115, -->, 0.014s
7660000, 0, -1, 191, 0.210002, -->, 0.215s
1900000, 0, 240, 191, 0.010566, -->, 0.014s
7660000, 0, -1, 191, 0.203164, -->, 0.205s
1900000, 0, 240, 191, 0.010138, -->, 0.014s
7660000, 0, -1, 191, 0.206116, -->, 0.208s
